fact_id,claim,verdict,topic,source,published_date,related_keywords,confidence,url
FC000201,Sample claim about science #201,true,science,Snopes,2024-03-27T00:00:00,['technology'],0.764,https://factcheck.example.com/201
FC000202,Sample claim about sports #202,false,sports,PolitiFact,2024-04-06T00:00:00,"['politics', 'science', 'world_news']",0.866,https://factcheck.example.com/202
FC000203,Sample claim about business #203,true,business,AP Fact Check,2024-01-21T00:00:00,"['environment', 'science']",0.572,https://factcheck.example.com/203
FC000204,Sample claim about business #204,unverified,business,PolitiFact,2024-05-06T00:00:00,['politics'],0.859,https://factcheck.example.com/204
FC000205,Sample claim about sports #205,mixed,sports,PolitiFact,2024-02-05T00:00:00,"['health', 'education']",0.887,https://factcheck.example.com/205
FC000206,Sample claim about science #206,true,science,FactCheck.org,2024-04-23T00:00:00,"['business', 'science']",0.897,https://factcheck.example.com/206
FC000207,Sample claim about technology #207,true,technology,AP Fact Check,2024-01-03T00:00:00,['environment'],0.866,https://factcheck.example.com/207
FC000208,Sample claim about politics #208,false,politics,PolitiFact,2024-06-18T00:00:00,"['business', 'politics', 'technology']",0.644,https://factcheck.example.com/208
FC000209,Sample claim about entertainment #209,true,entertainment,PolitiFact,2024-03-15T00:00:00,['entertainment'],0.809,https://factcheck.example.com/209
FC000210,Sample claim about politics #210,true,politics,PolitiFact,2024-06-03T00:00:00,"['business', 'environment', 'world_news']",0.743,https://factcheck.example.com/210
FC000211,Sample claim about environment #211,true,environment,Reuters Fact Check,2024-01-21T00:00:00,['environment'],0.812,https://factcheck.example.com/211
FC000212,Sample claim about health #212,mixed,health,Reuters Fact Check,2024-01-25T00:00:00,['health'],0.771,https://factcheck.example.com/212
FC000213,Sample claim about health #213,true,health,Reuters Fact Check,2024-06-16T00:00:00,"['health', 'sports']",0.91,https://factcheck.example.com/213
FC000214,Sample claim about entertainment #214,false,entertainment,Snopes,2024-04-03T00:00:00,"['world_news', 'environment', 'science']",0.682,https://factcheck.example.com/214
FC000215,Sample claim about entertainment #215,true,entertainment,PolitiFact,2024-05-15T00:00:00,['environment'],0.884,https://factcheck.example.com/215
FC000216,Sample claim about technology #216,false,technology,FactCheck.org,2024-06-17T00:00:00,['world_news'],0.862,https://factcheck.example.com/216
FC000217,Sample claim about science #217,unverified,science,Reuters Fact Check,2024-05-27T00:00:00,['environment'],0.891,https://factcheck.example.com/217
FC000218,Sample claim about politics #218,mixed,politics,FactCheck.org,2024-03-09T00:00:00,"['entertainment', 'education']",0.94,https://factcheck.example.com/218
FC000219,Sample claim about technology #219,false,technology,AP Fact Check,2024-02-13T00:00:00,"['health', 'environment']",0.758,https://factcheck.example.com/219
FC000220,Sample claim about health #220,mixed,health,FactCheck.org,2024-01-23T00:00:00,"['world_news', 'politics', 'environment']",0.987,https://factcheck.example.com/220
FC000221,Sample claim about science #221,mixed,science,Snopes,2024-03-18T00:00:00,"['politics', 'business']",0.942,https://factcheck.example.com/221
FC000222,Sample claim about sports #222,unverified,sports,AP Fact Check,2024-05-31T00:00:00,"['sports', 'health']",0.856,https://factcheck.example.com/222
FC000223,Sample claim about entertainment #223,mixed,entertainment,AP Fact Check,2024-04-23T00:00:00,['politics'],0.513,https://factcheck.example.com/223
FC000224,Sample claim about environment #224,false,environment,FactCheck.org,2024-04-07T00:00:00,['entertainment'],0.92,https://factcheck.example.com/224
FC000225,Sample claim about education #225,false,education,AP Fact Check,2024-01-13T00:00:00,['business'],0.833,https://factcheck.example.com/225
FC000226,Sample claim about science #226,true,science,PolitiFact,2024-05-17T00:00:00,['education'],0.718,https://factcheck.example.com/226
FC000227,Sample claim about environment #227,unverified,environment,Snopes,2024-04-30T00:00:00,['environment'],0.935,https://factcheck.example.com/227
FC000228,Sample claim about technology #228,true,technology,PolitiFact,2024-02-09T00:00:00,"['business', 'environment', 'science']",0.846,https://factcheck.example.com/228
FC000229,Sample claim about technology #229,false,technology,Reuters Fact Check,2024-05-24T00:00:00,['world_news'],0.846,https://factcheck.example.com/229
FC000230,Sample claim about sports #230,true,sports,PolitiFact,2024-02-01T00:00:00,"['world_news', 'technology']",0.971,https://factcheck.example.com/230
FC000231,Sample claim about business #231,true,business,Reuters Fact Check,2024-05-27T00:00:00,"['business', 'science']",0.877,https://factcheck.example.com/231
FC000232,Sample claim about politics #232,mixed,politics,AP Fact Check,2024-06-01T00:00:00,['world_news'],0.892,https://factcheck.example.com/232
FC000233,Sample claim about politics #233,false,politics,FactCheck.org,2024-03-09T00:00:00,['science'],0.814,https://factcheck.example.com/233
FC000234,Sample claim about science #234,false,science,Snopes,2024-03-23T00:00:00,"['health', 'politics', 'business']",0.773,https://factcheck.example.com/234
FC000235,Sample claim about entertainment #235,unverified,entertainment,Snopes,2024-04-02T00:00:00,"['health', 'business', 'world_news']",0.871,https://factcheck.example.com/235
FC000236,Sample claim about business #236,mixed,business,Snopes,2024-05-13T00:00:00,"['sports', 'education', 'science']",0.84,https://factcheck.example.com/236
FC000237,Sample claim about health #237,false,health,AP Fact Check,2024-04-28T00:00:00,['politics'],0.872,https://factcheck.example.com/237
FC000238,Sample claim about entertainment #238,true,entertainment,FactCheck.org,2024-06-08T00:00:00,"['technology', 'science', 'education']",0.865,https://factcheck.example.com/238
FC000239,Sample claim about world_news #239,true,world_news,FactCheck.org,2024-03-10T00:00:00,"['health', 'technology', 'business']",0.984,https://factcheck.example.com/239
FC000240,Sample claim about business #240,false,business,AP Fact Check,2024-06-08T00:00:00,['education'],0.887,https://factcheck.example.com/240
FC000241,Sample claim about entertainment #241,mixed,entertainment,FactCheck.org,2024-05-18T00:00:00,"['politics', 'world_news']",0.541,https://factcheck.example.com/241
FC000242,Sample claim about entertainment #242,unverified,entertainment,PolitiFact,2024-03-11T00:00:00,"['technology', 'health', 'business']",0.758,https://factcheck.example.com/242
FC000243,Sample claim about education #243,true,education,FactCheck.org,2024-04-29T00:00:00,['politics'],0.632,https://factcheck.example.com/243
FC000244,Sample claim about education #244,true,education,FactCheck.org,2024-06-09T00:00:00,"['sports', 'world_news', 'health']",0.694,https://factcheck.example.com/244
FC000245,Sample claim about education #245,mixed,education,FactCheck.org,2024-06-11T00:00:00,['science'],0.871,https://factcheck.example.com/245
FC000246,Sample claim about technology #246,unverified,technology,Reuters Fact Check,2024-06-21T00:00:00,['entertainment'],0.59,https://factcheck.example.com/246
FC000247,Sample claim about technology #247,unverified,technology,FactCheck.org,2024-06-24T00:00:00,"['environment', 'sports', 'entertainment']",0.83,https://factcheck.example.com/247
FC000248,Sample claim about politics #248,false,politics,AP Fact Check,2024-02-02T00:00:00,['politics'],0.877,https://factcheck.example.com/248
FC000249,Sample claim about business #249,false,business,AP Fact Check,2024-02-14T00:00:00,"['education', 'technology']",0.71,https://factcheck.example.com/249
FC000250,Sample claim about technology #250,false,technology,Snopes,2024-06-06T00:00:00,['environment'],0.804,https://factcheck.example.com/250
FC000251,Sample claim about health #251,false,health,PolitiFact,2024-01-18T00:00:00,"['politics', 'health', 'sports']",0.913,https://factcheck.example.com/251
FC000252,Sample claim about science #252,true,science,AP Fact Check,2024-01-17T00:00:00,"['politics', 'entertainment']",0.893,https://factcheck.example.com/252
FC000253,Sample claim about health #253,unverified,health,Snopes,2024-03-27T00:00:00,"['politics', 'entertainment', 'health']",0.615,https://factcheck.example.com/253
FC000254,Sample claim about world_news #254,unverified,world_news,PolitiFact,2024-06-17T00:00:00,['technology'],0.896,https://factcheck.example.com/254
FC000255,Sample claim about entertainment #255,false,entertainment,FactCheck.org,2024-02-01T00:00:00,"['health', 'education', 'entertainment']",0.528,https://factcheck.example.com/255
FC000256,Sample claim about health #256,true,health,Reuters Fact Check,2024-06-20T00:00:00,"['entertainment', 'business']",0.716,https://factcheck.example.com/256
FC000257,Sample claim about education #257,false,education,PolitiFact,2024-03-14T00:00:00,"['entertainment', 'politics']",0.68,https://factcheck.example.com/257
FC000258,Sample claim about environment #258,mixed,environment,AP Fact Check,2024-05-18T00:00:00,"['business', 'health', 'science']",0.84,https://factcheck.example.com/258
FC000259,Sample claim about world_news #259,true,world_news,PolitiFact,2024-04-04T00:00:00,"['science', 'business', 'health']",0.934,https://factcheck.example.com/259
FC000260,Sample claim about education #260,true,education,Snopes,2024-06-13T00:00:00,['entertainment'],0.905,https://factcheck.example.com/260
FC000261,Sample claim about world_news #261,mixed,world_news,AP Fact Check,2024-01-21T00:00:00,['world_news'],0.836,https://factcheck.example.com/261
FC000262,Sample claim about entertainment #262,true,entertainment,Reuters Fact Check,2024-05-21T00:00:00,"['technology', 'sports']",0.877,https://factcheck.example.com/262
FC000263,Sample claim about science #263,false,science,Snopes,2024-06-01T00:00:00,"['world_news', 'environment']",0.762,https://factcheck.example.com/263
FC000264,Sample claim about education #264,true,education,PolitiFact,2024-06-29T00:00:00,"['health', 'business']",0.975,https://factcheck.example.com/264
FC000265,Sample claim about sports #265,true,sports,FactCheck.org,2024-05-18T00:00:00,"['science', 'education', 'environment']",0.855,https://factcheck.example.com/265
FC000266,Sample claim about science #266,mixed,science,FactCheck.org,2024-01-11T00:00:00,"['education', 'environment', 'business']",0.881,https://factcheck.example.com/266
FC000267,Sample claim about health #267,true,health,AP Fact Check,2024-01-15T00:00:00,['world_news'],0.857,https://factcheck.example.com/267
FC000268,Sample claim about entertainment #268,true,entertainment,FactCheck.org,2024-02-23T00:00:00,['environment'],0.892,https://factcheck.example.com/268
FC000269,Sample claim about science #269,mixed,science,Snopes,2024-04-27T00:00:00,['politics'],0.827,https://factcheck.example.com/269
FC000270,Sample claim about health #270,unverified,health,Reuters Fact Check,2024-01-26T00:00:00,"['education', 'sports', 'politics']",0.769,https://factcheck.example.com/270
FC000271,Sample claim about education #271,true,education,AP Fact Check,2024-02-12T00:00:00,"['sports', 'science']",0.912,https://factcheck.example.com/271
FC000272,Sample claim about education #272,false,education,Snopes,2024-06-01T00:00:00,"['business', 'health', 'entertainment']",0.63,https://factcheck.example.com/272
FC000273,Sample claim about world_news #273,false,world_news,PolitiFact,2024-05-04T00:00:00,"['world_news', 'education', 'politics']",0.695,https://factcheck.example.com/273
FC000274,Sample claim about business #274,unverified,business,FactCheck.org,2024-03-03T00:00:00,"['environment', 'world_news']",0.604,https://factcheck.example.com/274
FC000275,Sample claim about health #275,false,health,FactCheck.org,2024-01-09T00:00:00,"['science', 'sports', 'education']",0.878,https://factcheck.example.com/275
FC000276,Sample claim about science #276,true,science,PolitiFact,2024-05-02T00:00:00,"['technology', 'sports']",0.681,https://factcheck.example.com/276
FC000277,Sample claim about politics #277,false,politics,Snopes,2024-01-20T00:00:00,"['science', 'sports', 'education']",0.82,https://factcheck.example.com/277
FC000278,Sample claim about education #278,unverified,education,FactCheck.org,2024-04-07T00:00:00,"['sports', 'politics']",0.773,https://factcheck.example.com/278
FC000279,Sample claim about technology #279,true,technology,FactCheck.org,2024-01-08T00:00:00,['environment'],0.712,https://factcheck.example.com/279
FC000280,Sample claim about health #280,unverified,health,Reuters Fact Check,2024-06-10T00:00:00,['science'],0.888,https://factcheck.example.com/280
FC000281,Sample claim about business #281,true,business,Reuters Fact Check,2024-06-08T00:00:00,['politics'],0.883,https://factcheck.example.com/281
FC000282,Sample claim about entertainment #282,false,entertainment,Reuters Fact Check,2024-03-03T00:00:00,['sports'],0.863,https://factcheck.example.com/282
FC000283,Sample claim about education #283,unverified,education,Snopes,2024-03-29T00:00:00,['politics'],0.798,https://factcheck.example.com/283
FC000284,Sample claim about technology #284,false,technology,PolitiFact,2024-06-23T00:00:00,"['entertainment', 'environment']",0.582,https://factcheck.example.com/284
